transacao_id;produto_id;usuario_id;data_hora_transacao;quantidade;valor_unitario_pre_venda;valor_unitario_pos_venda;valor_total_pos_venda;valor_total_pre_venda;discount_value
13246918;22641;86782;2018/06/23 10:25;1;34,99;30,98;30,98;34,99;4,01
13246918;23852;86782;2018/06/23 10:25;2;15,39;15,39;30,78;30,78;0,00
13246918;24973;86782;2018/06/23 10:25;1;20,96;20,96;20,96;20,96;0,00
13246918;24973;86782;2018/06/23 10:25;1;32,09;20,96;20,96;32,09;11,13
13246918;25898;86782;2018/06/23 10:25;1;20,99;20,99;20,99;20,99;0,00
13246918;26517;86782;2018/06/23 10:25;1;27,29;18,90;18,90;27,29;8,39
13246918;29312;86782;2018/06/23 10:25;1;66,43;57,74;57,74;66,43;8,69
13246918;29575;86782;2018/06/23 10:25;1;19,59;15,85;15,85;19,59;3,74
13246918;29755;86782;2018/06/23 10:25;1;21,02;21,02;21,02;21,02;0,00
13246918;42142;86782;2018/06/23 10:25;1;34,29;34,29;34,29;34,29;0,00
13246918;70076;86782;2018/06/23 10:25;1;13,99;13,16;13,16;13,99;0,83
13246918;72656;86782;2018/06/23 10:25;1;34,99;34,35;34,35;34,99;0,64
13246918;91016;86782;2018/06/23 10:25;1;15,39;15,28;15,28;15,39;0,11
13246999;15443;86782;2018/06/23 10:30;1;11,83;11,83;11,83;11,83;0,00
13246999;22623;86782;2018/06/23 10:30;1;13,99;13,72;13,72;13,99;0,27
13246999;23853;86782;2018/06/23 10:30;1;15,39;15,24;15,24;15,39;0,15
13246999;24850;86782;2018/06/23 10:30;1;76,93;64,98;64,98;76,93;11,95
13246999;70469;86782;2018/06/23 10:30;1;11,19;11,19;11,19;11,19;0,00
13246999;72493;86782;2018/06/23 10:30;1;18,19;14,78;14,78;18,19;3,41
13258645;15432;87759;2018/06/25 09:42;1;11,85;11,85;11,85;11,85;0,00
13258645;15448;87759;2018/06/25 09:42;1;12,03;12,03;12,03;12,03;0,00
13258645;19089;87759;2018/06/25 09:42;1;16,17;16,17;16,17;16,17;0,00
13258645;19090;87759;2018/06/25 09:42;1;17,56;17,56;17,56;17,56;0,00
13258645;22494;87759;2018/06/25 09:42;1;14,54;14,54;14,54;14,54;0,00
13258645;23851;87759;2018/06/25 09:42;1;15,39;15,39;15,39;15,39;0,00
13258645;24959;87759;2018/06/25 09:42;1;20,96;20,96;20,96;20,96;0,00
13258645;24959;87759;2018/06/25 09:42;1;32,09;20,96;20,96;32,09;11,13
13258645;29211;87759;2018/06/25 09:42;1;13,48;13,48;13,48;13,48;0,00
13258645;29494;87759;2018/06/25 09:42;1;33,33;33,33;33,33;33,33;0,00
13258645;29603;87759;2018/06/25 09:42;1;33,00;33,00;33,00;33,00;0,00
13258645;29755;87759;2018/06/25 09:42;1;21,02;21,02;21,02;21,02;0,00
13258645;29791;87759;2018/06/25 09:42;1;27,99;21,67;21,67;27,99;6,32
13258645;72411;87759;2018/06/25 09:42;1;32,81;32,81;32,81;32,81;0,00
13258645;72424;87759;2018/06/25 09:42;1;16,00;16,00;16,00;16,00;0,00
13258645;72426;87759;2018/06/25 09:42;1;16,22;16,22;16,22;16,22;0,00
13277166;16454;94563;2018/06/26 09:24;1;0,00;0,00;0,00;0,00;0,00
13277166;16489;94563;2018/06/26 09:24;2;11,32;11,32;22,65;22,65;0,00
13277166;16557;94563;2018/06/26 09:24;2;11,10;11,10;22,19;22,19;0,00
13277166;21153;94563;2018/06/26 09:24;1;40,00;40,00;40,00;40,00;0,00
13277166;21153;94563;2018/06/26 09:24;1;50,76;40,00;40,00;50,76;10,77
13277166;36892;94563;2018/06/26 09:24;2;0,00;0,00;0,00;0,00;0,00
13277166;72357;94563;2018/06/26 09:24;1;50,20;50,20;50,20;50,20;0,00
13277166;74216;94563;2018/06/26 09:24;3;20,99;20,99;62,96;62,96;0,00
13277166;74218;94563;2018/06/26 09:24;3;8,93;8,93;26,80;26,80;0,00
13277437;15432;94906;2018/06/26 09:42;1;11,85;11,85;11,85;11,85;0,00
13277437;15436;94906;2018/06/26 09:42;1;11,68;11,68;11,68;11,68;0,00
13277437;15617;94906;2018/06/26 09:42;1;1,99;1,99;1,99;1,99;0,00
13277437;17668;94906;2018/06/26 09:42;1;15,39;15,38;15,38;15,39;0,01
13277437;21787;94906;2018/06/26 09:42;1;21,00;21,00;21,00;21,00;0,00
13277437;21787;94906;2018/06/26 09:42;1;24,28;21,00;21,00;24,28;3,29
13277437;25910;94906;2018/06/26 09:42;1;11,75;11,75;11,75;11,75;0,00
13277437;25911;94906;2018/06/26 09:42;1;12,17;12,17;12,17;12,17;0,00
13277437;25912;94906;2018/06/26 09:42;1;11,33;11,33;11,33;11,33;0,00
13277437;26788;94906;2018/06/26 09:42;1;38,08;38,08;38,08;38,08;0,00
13277437;91015;94906;2018/06/26 09:42;1;15,39;15,39;15,39;15,39;0,00
13277668;16454;102995;2018/06/26 09:57;1;0,00;0,00;0,00;0,00;0,00
13277668;36892;102995;2018/06/26 09:57;2;0,00;0,00;0,00;0,00;0,00
13277795;16099;104218;2018/06/26 10:04;1;11,55;11,55;11,55;11,55;0,00
13277795;16227;104218;2018/06/26 10:04;1;11,30;11,30;11,30;11,30;0,00
13277795;16234;104218;2018/06/26 10:04;1;11,43;11,43;11,43;11,43;0,00
13277795;16454;104218;2018/06/26 10:04;1;0,00;0,00;0,00;0,00;0,00
13277795;18938;104218;2018/06/26 10:04;1;22,39;18,50;18,50;22,39;3,89
13277795;22494;104218;2018/06/26 10:04;2;14,54;14,54;29,07;29,07;0,00
13277795;22623;104218;2018/06/26 10:04;2;13,72;13,72;27,43;27,43;0,00
13277795;24973;104218;2018/06/26 10:04;1;20,96;20,96;20,96;20,96;0,00
13277795;24973;104218;2018/06/26 10:04;1;32,09;20,96;20,96;32,09;11,13
13277795;25766;104218;2018/06/26 10:04;1;20,40;20,40;20,40;20,40;0,00
13277795;29795;104218;2018/06/26 10:04;1;15,39;15,39;15,39;15,39;0,00
13277795;36892;104218;2018/06/26 10:04;2;0,00;0,00;0,00;0,00;0,00
13277795;71962;104218;2018/06/26 10:04;1;25,19;23,98;23,98;25,19;1,21
13277795;72537;104218;2018/06/26 10:04;1;21,84;21,84;21,84;21,84;0,00
13277795;72539;104218;2018/06/26 10:04;2;21,05;21,05;42,10;42,10;0,00
13277795;72540;104218;2018/06/26 10:04;1;21,46;21,46;21,46;21,46;0,00
13277795;74216;104218;2018/06/26 10:04;2;20,99;20,99;41,97;41,97;0,00
13277795;74218;104218;2018/06/26 10:04;2;8,93;8,93;17,87;17,87;0,00
13277795;91016;104218;2018/06/26 10:04;1;15,39;15,28;15,28;15,39;0,11
13278214;24910;105325;2018/06/26 10:24;1;27,29;27,29;27,29;27,29;0,00
13278214;72095;105325;2018/06/26 10:24;1;48,99;48,99;48,99;48,99;0,00
13294969;29757;106335;2018/06/27 09:14;1;22,41;22,41;22,41;22,41;0,00
13294969;70914;106335;2018/06/27 09:14;1;23,88;23,88;23,88;23,88;0,00
13294969;70915;106335;2018/06/27 09:14;1;26,72;26,72;26,72;26,72;0,00
13294969;73370;106335;2018/06/27 09:14;1;19,74;19,74;19,74;19,74;0,00
13299687;15432;108332;2018/06/27 12:32;1;11,85;11,85;11,85;11,85;0,00
13299687;15437;108332;2018/06/27 12:32;1;11,88;11,88;11,88;11,88;0,00
13299687;19102;108332;2018/06/27 12:32;1;20,99;16,31;16,31;20,99;4,68
13299687;24377;108332;2018/06/27 12:32;1;39,64;39,64;39,64;39,64;0,00
13299687;24377;108332;2018/06/27 12:32;1;39,64;39,64;39,64;39,64;0,00
13299687;24377;108332;2018/06/27 12:32;1;67,94;39,64;39,64;67,94;28,30
13299687;25442;108332;2018/06/27 12:32;1;15,75;15,75;15,75;15,75;0,00
13299687;25442;108332;2018/06/27 12:32;1;16,35;15,75;15,75;16,35;0,60
13299687;25910;108332;2018/06/27 12:32;1;11,75;11,75;11,75;11,75;0,00
13299687;29509;108332;2018/06/27 12:32;1;44,79;36,42;36,42;44,79;8,37
13299687;70699;108332;2018/06/27 12:32;1;34,99;30,81;30,81;34,99;4,18
13299687;72424;108332;2018/06/27 12:32;1;16,00;16,00;16,00;16,00;0,00
13299687;72427;108332;2018/06/27 12:32;1;33,21;33,21;33,21;33,21;0,00
13299687;73479;108332;2018/06/27 12:32;1;51,73;50,52;50,52;51,73;1,21
13299823;18940;108379;2018/06/27 12:39;2;22,39;22,39;44,78;44,78;0,00
13299823;22376;108379;2018/06/27 12:39;2;15,39;15,39;30,78;30,78;0,00
13299823;22404;108379;2018/06/27 12:39;2;15,39;13,59;27,18;30,78;3,60
13299823;22623;108379;2018/06/27 12:39;1;13,99;13,72;13,72;13,99;0,27
13299823;23843;108379;2018/06/27 12:39;1;97,99;97,99;97,99;97,99;0,00
13299823;23852;108379;2018/06/27 12:39;1;15,39;15,39;15,39;15,39;0,00
13299823;26787;108379;2018/06/27 12:39;1;39,51;39,51;39,51;39,51;0,00
13299823;27491;108379;2018/06/27 12:39;1;15,39;13,75;13,75;15,39;1,64
13299823;27492;108379;2018/06/27 12:39;1;15,39;15,39;15,39;15,39;0,00
13299823;29755;108379;2018/06/27 12:39;2;21,02;21,02;42,04;42,04;0,00
13299823;70462;108379;2018/06/27 12:39;1;33,59;29,86;29,86;33,59;3,73
13299823;70914;108379;2018/06/27 12:39;1;23,88;23,88;23,88;23,88;0,00
13299823;71874;108379;2018/06/27 12:39;1;22,39;22,39;22,39;22,39;0,00
13299823;72386;108379;2018/06/27 12:39;7;9,09;9,09;63,63;63,63;0,00
13299823;72626;108379;2018/06/27 12:39;1;20,99;20,99;20,99;20,99;0,00
13299823;91016;108379;2018/06/27 12:39;1;15,39;15,28;15,28;15,39;0,11
13300122;15436;112659;2018/06/27 12:51;1;11,68;11,68;11,68;11,68;0,00
13300122;15448;112659;2018/06/27 12:51;1;12,03;12,03;12,03;12,03;0,00
13300122;25911;112659;2018/06/27 12:51;1;12,17;12,17;12,17;12,17;0,00
13300122;27287;112659;2018/06/27 12:51;1;24,49;20,87;20,87;24,49;3,62
13300122;70699;112659;2018/06/27 12:51;1;34,99;30,81;30,81;34,99;4,18
13300122;70947;112659;2018/06/27 12:51;1;22,25;22,25;22,25;22,25;0,00
13300122;71233;112659;2018/06/27 12:51;1;22,04;22,04;22,04;22,04;0,00
13300122;71595;112659;2018/06/27 12:51;6;1,50;1,50;9,00;9,00;0,00
13300122;72279;112659;2018/06/27 12:51;2;0,99;0,99;1,98;1,98;0,00
13300122;72282;112659;2018/06/27 12:51;2;0,99;0,99;1,98;1,98;0,00
13300122;73589;112659;2018/06/27 12:51;5;1,50;1,50;7,50;7,50;0,00
13300122;91178;112659;2018/06/27 12:51;1;22,05;22,05;22,05;22,05;0,00
13300270;24959;114176;2018/06/27 12:59;1;20,96;20,96;20,96;20,96;0,00
13300270;24959;114176;2018/06/27 12:59;1;32,09;20,96;20,96;32,09;11,13
13300270;29494;114176;2018/06/27 12:59;1;33,33;33,33;33,33;33,33;0,00
13300270;29603;114176;2018/06/27 12:59;1;33,00;33,00;33,00;33,00;0,00
13300270;29755;114176;2018/06/27 12:59;2;21,02;21,02;42,04;42,04;0,00
13300270;72318;114176;2018/06/27 12:59;2;17,71;17,71;35,43;35,43;0,00
13300270;73589;114176;2018/06/27 12:59;2;1,50;1,50;3,00;3,00;0,00
13300445;15436;115401;2018/06/27 13:08;1;11,68;11,68;11,68;11,68;0,00
13300445;24013;115401;2018/06/27 13:08;1;55,99;54,40;54,40;55,99;1,59
13300445;25442;115401;2018/06/27 13:08;1;15,75;15,75;15,75;15,75;0,00
13300445;25442;115401;2018/06/27 13:08;1;16,35;15,75;15,75;16,35;0,60
13300445;26132;115401;2018/06/27 13:08;1;41,99;41,99;41,99;41,99;0,00
13300445;27492;115401;2018/06/27 13:08;2;15,39;15,39;30,78;30,78;0,00
13300445;29755;115401;2018/06/27 13:08;2;21,02;21,02;42,04;42,04;0,00
13300445;36892;115401;2018/06/27 13:08;1;0,00;0,00;0,00;0,00;0,00
13300445;72424;115401;2018/06/27 13:08;1;16,00;16,00;16,00;16,00;0,00
13300445;72533;115401;2018/06/27 13:08;1;24,49;20,23;20,23;24,49;4,26
13300445;74218;115401;2018/06/27 13:08;1;10,49;8,93;8,93;10,49;1,56
13300445;91014;115401;2018/06/27 13:08;1;15,39;15,39;15,39;15,39;0,00
13300577;71387;115401;2018/06/27 13:13;1;40,67;40,67;40,67;40,67;0,00
13300828;70462;116743;2018/06/27 13:25;1;33,59;29,86;29,86;33,59;3,73
13300828;72479;116743;2018/06/27 13:25;1;34,29;33,38;33,38;34,29;0,91
13300828;73589;116743;2018/06/27 13:25;1;1,50;1,50;1,50;1,50;0,00
13301212;16099;119992;2018/06/27 13:46;1;11,55;11,55;11,55;11,55;0,00
13301212;16489;119992;2018/06/27 13:46;1;11,32;11,32;11,32;11,32;0,00
13301212;22745;119992;2018/06/27 13:46;1;18,22;18,22;18,22;18,22;0,00
13301212;29754;119992;2018/06/27 13:46;1;22,13;22,13;22,13;22,13;0,00
13301212;29755;119992;2018/06/27 13:46;1;21,02;21,02;21,02;21,02;0,00
13301212;70598;119992;2018/06/27 13:46;1;32,69;32,69;32,69;32,69;0,00
13301212;70982;119992;2018/06/27 13:46;1;13,29;13,29;13,29;13,29;0,00
13301212;70989;119992;2018/06/27 13:46;1;22,74;22,74;22,74;22,74;0,00
13301212;71082;119992;2018/06/27 13:46;1;17,49;15,44;15,44;17,49;2,05
13301212;72932;119992;2018/06/27 13:46;1;65,39;62,70;62,70;65,39;2,69
13301377;21153;121595;2018/06/27 13:54;1;40,00;40,00;40,00;40,00;0,00
13301377;21153;121595;2018/06/27 13:54;1;50,76;40,00;40,00;50,76;10,77
13301377;26884;121595;2018/06/27 13:54;1;17,52;17,52;17,52;17,52;0,00
13301377;26885;121595;2018/06/27 13:54;1;18,91;18,91;18,91;18,91;0,00
13301377;26886;121595;2018/06/27 13:54;1;22,39;22,39;22,39;22,39;0,00
13301377;28112;121595;2018/06/27 13:54;1;43,39;43,39;43,39;43,39;0,00
13301377;70946;121595;2018/06/27 13:54;1;22,91;22,91;22,91;22,91;0,00
13310297;15436;121733;2018/06/28 09:13;1;11,68;11,68;11,68;11,68;0,00
13310297;15440;121733;2018/06/28 09:13;1;11,96;11,96;11,96;11,96;0,00
13310297;15448;121733;2018/06/28 09:13;1;12,03;12,03;12,03;12,03;0,00
13310297;17535;121733;2018/06/28 09:13;1;76,93;74,89;74,89;76,93;2,04
13310297;20781;121733;2018/06/28 09:13;1;69,93;69,93;69,93;69,93;0,00
13310297;24013;121733;2018/06/28 09:13;1;54,40;54,40;54,40;54,40;0,00
13310297;25442;121733;2018/06/28 09:13;1;15,75;15,75;15,75;15,75;0,00
13310297;25442;121733;2018/06/28 09:13;1;16,35;15,75;15,75;16,35;0,60
13310297;26657;121733;2018/06/28 09:13;1;76,93;75,14;75,14;76,93;1,79
13310297;29756;121733;2018/06/28 09:13;1;22,15;22,15;22,15;22,15;0,00
13310297;29839;121733;2018/06/28 09:13;1;15,39;13,68;13,68;15,39;1,71
13310297;71231;121733;2018/06/28 09:13;1;22,55;22,55;22,55;22,55;0,00
13310429;21787;122051;2018/06/28 09:23;1;21,00;21,00;21,00;21,00;0,00
13310429;21787;122051;2018/06/28 09:23;1;24,28;21,00;21,00;24,28;3,29
13310429;70699;122051;2018/06/28 09:23;1;34,99;30,81;30,81;34,99;4,18
13310429;71231;122051;2018/06/28 09:23;1;22,55;22,55;22,55;22,55;0,00
13310429;72656;122051;2018/06/28 09:23;1;34,99;34,35;34,35;34,99;0,64
13310429;73143;122051;2018/06/28 09:23;1;22,39;22,39;22,39;22,39;0,00
13310429;74216;122051;2018/06/28 09:23;2;20,99;20,99;41,97;41,97;0,00
13310561;25911;122646;2018/06/28 09:31;1;12,17;12,17;12,17;12,17;0,00
13310561;29839;122646;2018/06/28 09:31;1;15,39;13,68;13,68;15,39;1,71
13310561;70263;122646;2018/06/28 09:31;1;21,69;21,69;21,69;21,69;0,00
13310627;18937;123129;2018/06/28 09:35;1;33,59;33,59;33,59;33,59;0,00
13310627;29151;123129;2018/06/28 09:35;1;17,13;17,13;17,13;17,13;0,00
13310627;29151;123129;2018/06/28 09:35;1;17,13;17,13;17,13;17,13;0,00
13310627;29151;123129;2018/06/28 09:35;1;19,87;17,13;17,13;19,87;2,74
13310627;29151;123129;2018/06/28 09:35;1;32,21;17,13;17,13;32,21;15,08
13310627;29755;123129;2018/06/28 09:35;1;21,02;21,02;21,02;21,02;0,00
13310627;36892;123129;2018/06/28 09:35;1;0,00;0,00;0,00;0,00;0,00
13310728;29151;123348;2018/06/28 09:42;1;17,13;17,13;17,13;17,13;0,00
13310728;29151;123348;2018/06/28 09:42;1;17,13;17,13;17,13;17,13;0,00
13310728;29151;123348;2018/06/28 09:42;1;19,87;17,13;17,13;19,87;2,74
13310728;29151;123348;2018/06/28 09:42;1;32,21;17,13;17,13;32,21;15,08
13310728;71962;123348;2018/06/28 09:42;1;25,19;23,98;23,98;25,19;1,21
13310794;16557;125334;2018/06/28 09:45;2;11,10;11,10;22,19;22,19;0,00
13310794;18159;125334;2018/06/28 09:45;1;36,39;35,58;35,58;36,39;0,81
13310794;27243;125334;2018/06/28 09:45;1;16,00;16,00;16,00;16,00;0,00
13310794;42606;125334;2018/06/28 09:45;1;13,29;13,17;13,17;13,29;0,12
13310794;70912;125334;2018/06/28 09:45;1;24,21;24,21;24,21;24,21;0,00
13310794;71388;125334;2018/06/28 09:45;1;39,81;39,81;39,81;39,81;0,00
13310794;73480;125334;2018/06/28 09:45;3;8,39;8,39;25,17;25,17;0,00
13310794;74216;125334;2018/06/28 09:45;1;20,99;20,99;20,99;20,99;0,00
13310906;19089;126593;2018/06/28 09:54;1;16,17;16,17;16,17;16,17;0,00
13310906;19090;126593;2018/06/28 09:54;1;17,56;17,56;17,56;17,56;0,00
13310906;26943;126593;2018/06/28 09:54;1;69,99;69,63;69,63;69,99;0,36
13310906;29755;126593;2018/06/28 09:54;2;21,02;21,02;42,04;42,04;0,00
13310906;70979;126593;2018/06/28 09:54;1;13,29;13,29;13,29;13,29;0,00
13310906;71973;126593;2018/06/28 09:54;1;40,21;40,21;40,21;40,21;0,00
13310906;72095;126593;2018/06/28 09:54;1;48,99;48,99;48,99;48,99;0,00
13310906;72304;126593;2018/06/28 09:54;1;26,18;26,18;26,18;26,18;0,00
13310906;91014;126593;2018/06/28 09:54;1;15,39;15,39;15,39;15,39;0,00
13310906;91015;126593;2018/06/28 09:54;1;15,39;15,39;15,39;15,39;0,00
13310906;91430;126593;2018/06/28 09:54;1;15,39;15,33;15,33;15,39;0,06
13311020;16454;127154;2018/06/28 10:00;1;0,00;0,00;0,00;0,00;0,00
13311020;16490;127154;2018/06/28 10:00;2;11,42;11,42;22,85;22,85;0,00
13311020;24013;127154;2018/06/28 10:00;2;54,40;54,40;108,81;108,81;0,00
13311020;29689;127154;2018/06/28 10:00;1;39,47;39,47;39,47;39,47;0,00
13311020;29691;127154;2018/06/28 10:00;1;38,22;38,22;38,22;38,22;0,00
13311020;29706;127154;2018/06/28 10:00;1;24,20;24,20;24,20;24,20;0,00
13311020;29754;127154;2018/06/28 10:00;2;22,13;22,13;44,25;44,25;0,00
13311020;29755;127154;2018/06/28 10:00;2;21,02;21,02;42,04;42,04;0,00
13311020;36892;127154;2018/06/28 10:00;2;0,00;0,00;0,00;0,00;0,00
13311020;72015;127154;2018/06/28 10:00;1;30,79;30,79;30,79;30,79;0,00
13311020;72312;127154;2018/06/28 10:00;1;28,69;28,66;28,66;28,69;0,03
13311020;72537;127154;2018/06/28 10:00;1;21,84;21,84;21,84;21,84;0,00
13311020;72538;127154;2018/06/28 10:00;1;21,92;21,92;21,92;21,92;0,00
13311020;72539;127154;2018/06/28 10:00;1;21,05;21,05;21,05;21,05;0,00
13311020;72540;127154;2018/06/28 10:00;1;21,46;21,46;21,46;21,46;0,00
13311020;91430;127154;2018/06/28 10:00;1;15,39;15,33;15,33;15,39;0,06
13311334;16557;102995;2018/06/28 10:17;2;11,10;11,10;22,19;22,19;0,00
13311334;19102;102995;2018/06/28 10:17;1;20,99;16,31;16,31;20,99;4,68
13311334;25442;102995;2018/06/28 10:17;1;15,75;15,75;15,75;15,75;0,00
13311334;25442;102995;2018/06/28 10:17;1;16,35;15,75;15,75;16,35;0,60
13311489;24013;128398;2018/06/28 10:25;2;54,40;54,40;108,81;108,81;0,00
13312143;24821;131542;2018/06/28 10:55;1;15,63;15,63;15,63;15,63;0,00
13312143;26132;131542;2018/06/28 10:55;1;41,99;41,99;41,99;41,99;0,00
13312143;27242;131542;2018/06/28 10:55;1;14,37;14,37;14,37;14,37;0,00
13312143;27276;131542;2018/06/28 10:55;1;28,69;23,43;23,43;28,69;5,26
13312143;29755;131542;2018/06/28 10:55;1;21,02;21,02;21,02;21,02;0,00
13312143;72530;131542;2018/06/28 10:55;1;11,63;11,63;11,63;11,63;0,00
13312143;74045;131542;2018/06/28 10:55;1;25,19;25,19;25,19;25,19;0,00
13312236;15271;132473;2018/06/28 10:59;1;48,93;48,67;48,67;48,93;0,26
13312236;16454;132473;2018/06/28 10:59;1;0,00;0,00;0,00;0,00;0,00
13312236;24016;132473;2018/06/28 10:59;1;30,79;30,79;30,79;30,79;0,00
13312236;24377;132473;2018/06/28 10:59;1;39,64;39,64;39,64;39,64;0,00
13312236;24377;132473;2018/06/28 10:59;1;39,64;39,64;39,64;39,64;0,00
13312236;24377;132473;2018/06/28 10:59;1;67,94;39,64;39,64;67,94;28,30
13312236;24961;132473;2018/06/28 10:59;1;27,45;27,45;27,45;27,45;0,00
13312236;24961;132473;2018/06/28 10:59;1;39,21;27,45;27,45;39,21;11,76
13312236;27290;132473;2018/06/28 10:59;1;18,19;18,19;18,19;18,19;0,00
13312236;29151;132473;2018/06/28 10:59;1;17,13;17,13;17,13;17,13;0,00
13312236;29151;132473;2018/06/28 10:59;1;17,13;17,13;17,13;17,13;0,00
13312236;29151;132473;2018/06/28 10:59;1;19,87;17,13;17,13;19,87;2,74
13312236;29151;132473;2018/06/28 10:59;1;32,21;17,13;17,13;32,21;15,08
13312236;29574;132473;2018/06/28 10:59;1;19,59;15,87;15,87;19,59;3,72
13312236;29756;132473;2018/06/28 10:59;1;22,15;22,15;22,15;22,15;0,00
13312236;29757;132473;2018/06/28 10:59;1;22,41;22,41;22,41;22,41;0,00
13312236;36892;132473;2018/06/28 10:59;2;0,00;0,00;0,00;0,00;0,00
13312236;70698;132473;2018/06/28 10:59;1;17,52;17,52;17,52;17,52;0,00
13312236;70711;132473;2018/06/28 10:59;1;32,19;31,37;31,37;32,19;0,82
13312236;70989;132473;2018/06/28 10:59;1;22,74;22,74;22,74;22,74;0,00
13312236;72013;132473;2018/06/28 10:59;1;50,39;48,64;48,64;50,39;1,75
13312236;72210;132473;2018/06/28 10:59;1;16,11;16,11;16,11;16,11;0,00
13312236;72796;132473;2018/06/28 10:59;1;52,16;52,16;52,16;52,16;0,00
13312236;74216;132473;2018/06/28 10:59;1;20,99;20,99;20,99;20,99;0,00
13312236;74218;132473;2018/06/28 10:59;1;8,93;8,93;8,93;8,93;0,00
13312236;91430;132473;2018/06/28 10:59;2;15,39;15,33;30,66;30,78;0,12
13312552;16490;133246;2018/06/28 11:14;1;11,42;11,42;11,42;11,42;0,00
13312552;22623;133246;2018/06/28 11:14;2;13,72;13,72;27,43;27,43;0,00
13312552;24961;133246;2018/06/28 11:14;1;27,45;27,45;27,45;27,45;0,00
13312552;24961;133246;2018/06/28 11:14;1;39,21;27,45;27,45;39,21;11,76
13312552;26870;133246;2018/06/28 11:14;1;12,59;10,84;10,84;12,59;1,75
13312552;29755;133246;2018/06/28 11:14;3;21,02;21,02;63,07;63,07;0,00
13312552;29756;133246;2018/06/28 11:14;1;22,15;22,15;22,15;22,15;0,00
13312552;70468;133246;2018/06/28 11:14;1;11,19;10,91;10,91;11,19;0,28
13312552;70580;133246;2018/06/28 11:14;1;41,99;41,99;41,99;41,99;0,00
13312552;70989;133246;2018/06/28 11:14;1;22,74;22,74;22,74;22,74;0,00
13312552;71231;133246;2018/06/28 11:14;1;22,55;22,55;22,55;22,55;0,00
13312552;74216;133246;2018/06/28 11:14;1;20,99;20,99;20,99;20,99;0,00
13312552;74218;133246;2018/06/28 11:14;1;8,93;8,93;8,93;8,93;0,00
13315499;15429;134199;2018/06/28 13:29;1;16,09;16,09;16,09;16,09;0,00
13315499;18158;134199;2018/06/28 13:29;1;28,69;28,69;28,69;28,69;0,00
13315499;74216;134199;2018/06/28 13:29;1;20,99;20,99;20,99;20,99;0,00
13315788;73589;141148;2018/06/28 13:41;10;1,50;1,50;15,00;15,00;0,00
13315788;74216;141148;2018/06/28 13:41;1;20,99;20,99;20,99;20,99;0,00
13315788;74218;141148;2018/06/28 13:41;1;8,93;8,93;8,93;8,93;0,00
13315941;15436;142658;2018/06/28 13:47;1;11,68;11,68;11,68;11,68;0,00
13315941;24959;142658;2018/06/28 13:47;1;20,96;20,96;20,96;20,96;0,00
13315941;24959;142658;2018/06/28 13:47;1;32,09;20,96;20,96;32,09;11,13
13315941;25912;142658;2018/06/28 13:47;1;11,33;11,33;11,33;11,33;0,00
13315941;26922;142658;2018/06/28 13:47;1;53,83;53,83;53,83;53,83;0,00
13315941;29151;142658;2018/06/28 13:47;1;17,13;17,13;17,13;17,13;0,00
13315941;29151;142658;2018/06/28 13:47;1;17,13;17,13;17,13;17,13;0,00
13315941;29151;142658;2018/06/28 13:47;1;19,87;17,13;17,13;19,87;2,74
13315941;29151;142658;2018/06/28 13:47;1;32,21;17,13;17,13;32,21;15,08
13315941;29325;142658;2018/06/28 13:47;1;76,93;65,40;65,40;76,93;11,53
13315941;29351;142658;2018/06/28 13:47;1;1,99;1,99;1,99;1,99;0,00
13315941;29494;142658;2018/06/28 13:47;1;33,33;33,33;33,33;33,33;0,00
13315941;29603;142658;2018/06/28 13:47;1;33,00;33,00;33,00;33,00;0,00
13315941;29755;142658;2018/06/28 13:47;2;21,02;21,02;42,04;42,04;0,00
13316441;16099;134199;2018/06/28 14:08;1;11,55;11,55;11,55;11,55;0,00
13316441;71233;134199;2018/06/28 14:08;1;22,04;22,04;22,04;22,04;0,00
13316441;91430;134199;2018/06/28 14:08;2;15,39;15,33;30,66;30,78;0,12
13316591;16331;143429;2018/06/28 14:15;1;11,66;11,66;11,66;11,66;0,00
13316591;24896;143429;2018/06/28 14:15;1;13,29;13,29;13,29;13,29;0,00
13316591;29151;143429;2018/06/28 14:15;1;17,13;17,13;17,13;17,13;0,00
13316591;29151;143429;2018/06/28 14:15;1;17,13;17,13;17,13;17,13;0,00
13316591;29151;143429;2018/06/28 14:15;1;19,87;17,13;17,13;19,87;2,74
13316591;29151;143429;2018/06/28 14:15;1;32,21;17,13;17,13;32,21;15,08
13316591;39198;143429;2018/06/28 14:15;1;18,31;18,31;18,31;18,31;0,00
13316591;70914;143429;2018/06/28 14:15;1;23,88;23,88;23,88;23,88;0,00
13316591;71327;143429;2018/06/28 14:15;1;48,99;44,46;44,46;48,99;4,53
13316591;71963;143429;2018/06/28 14:15;2;25,19;23,92;47,84;50,38;2,54
13316591;72265;143429;2018/06/28 14:15;1;11,31;11,31;11,31;11,31;0,00
13316709;15285;144294;2018/06/28 14:20;1;69,93;69,93;69,93;69,93;0,00
13316709;24959;144294;2018/06/28 14:20;1;20,96;20,96;20,96;20,96;0,00
13316709;24959;144294;2018/06/28 14:20;1;32,09;20,96;20,96;32,09;11,13
13316709;24973;144294;2018/06/28 14:20;1;20,96;20,96;20,96;20,96;0,00
13316709;24973;144294;2018/06/28 14:20;1;32,09;20,96;20,96;32,09;11,13
